"File","Type","Name","Alias","Country"
"SDN","Individual","BEN ATTIA Nabil Ben Mohamed Ben Ali","null","SDGT"
"SDN","Individual","CHEKKOURI Yassine","null","SDGT"
"SDN","Individual","JELASSI Riadh Ben Belkassem Ben Mohamed","null","SDGT"
"SDN","Individual","KAMMOUN Mehdi","null","SDGT"
"SDN","Individual","KISHK Samir","null","SDGT"
"SDN","Individual","MAAROUFI Tarek Ben Habib Ben Al-Toumi","null","SDGT"
"SDN","Individual","REMADNA Abdelhalim","null","SDGT"
"SDN","Individual","THAER Mansour","null","SDGT"
"SDN","Individual","TLILI Al-Azhar Ben Ammar Ben Abadallah","null","SDGT"
"SDN","Individual","WADDANI Habib","null","SDGT"
"SDN","Entity","EASTERN TURKISTAN ISLAMIC MOVEMENT","null","SDGT"
"SDN","Individual","JULAIDAN Wa'el Hamza Abd Al-Fatah","null","SDGT"
"SDN","Individual","BAHAJI Said","null","SDGT"
"SDN","Individual","BINALSHIBH Ramzi Mohammed Abdullah","null","SDGT"
"SDN","Individual","EL MOTASSADEQ Mounir","null","SDGT"
"SDN","Individual","ESSABAR Zakarya","null","SDGT"
"SDN","Entity","TUNISIAN COMBAT GROUP","null","SDGT"
"SDN","Entity","GLOBAL RELIEF FOUNDATION INC.","null","SDGT"
"SDN","Entity","GLOBAL RELIEF FOUNDATION INC.","null","SDGT"
"SDN","Entity","JEMAA ISLAMIYAH","null","FTO SDGT"
"SDN","Individual","GOMEZ BUSTAMANTE Luis Hernando","null","SDNT"
"SDN","Individual","MONTOYA SANCHEZ Diego Leon","null","SDNT"
"SDN","Entity","AGRICOLA DOIMA DEL NORTE DEL VALLE LTDA.","null","SDNT"
"SDN","Entity","AGROPECUARIA MIRALINDO S.A.","null","SDNT"
"SDN","Entity","ARIZONA S.A.","null","SDNT"
"SDN","Entity","GANADERIA EL VERGEL LTDA.","null","SDNT"
"SDN","Entity","GANADERIAS BILBAO LTDA.","null","SDNT"
"SDN","Entity","INMOBILIARIA EL ESCORIAL LTDA.","null","SDNT"
"SDN","Entity","INMOBILIARIA LINARES LTDA.","null","SDNT"
"SDN","Entity","INMOBILIARIA PASADENA LTDA.","null","SDNT"
"SDN","Entity","INVERSIONES LA QUINTA Y CIA. LTDA.","null","SDNT"
"SDN","Entity","LADRILLERA LA CANDELARIA LTDA.","null","SDNT"
"SDN","Entity","MONTOYA LUNA E HIJOS Y CIA. S.C.S.","null","SDNT"
"SDN","Entity","ORGANIZACION LUIS HERNANDO GOMEZ BUSTAMANTE Y CIA S.C.S.","null","SDNT"
"SDN","Entity","VISCAYA LTDA.","null","SDNT"
"SDN","Individual","GOMEZ APONTE Laura Victoria","null","SDNT"
"SDN","Individual","GOMEZ GOMEZ Viviana","null","SDNT"
